,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Roof_Style,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Mo_Sold,Sale_Type,Sale_Condition,SalePrice,exterior,basement_type,basement_area,age,remodeled_age,garage_age
601,20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Hip,None,0.0,TA,TA,CBlock,TA,No,252.0,864.0,Ex,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,0,,Detchd,Unf,1.0,300.0,Ex,0,0,0,0,0,10,WD ,Normal,127500,Wd Sdng_Wd Sdng,Rec_Unf,612.0,50,0,1.0
602,20,RL,,9450,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,4,5,Gable,BrkFace,160.0,TA,TA,CBlock,TA,No,265.0,1040.0,TA,1362,0,0,1362,1.0,0.0,1,0,3,1,TA,6,1,Gd,Attchd,RFn,3.0,768.0,TA,0,0,84,0,0,5,WD ,Normal,140000,Wd Sdng_Wd Sdng,BLQ_Unf,775.0,52,0,27.0
603,20,RL,,13495,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,70.0,TA,Gd,CBlock,TA,No,222.0,1048.0,Fa,1728,0,0,1728,1.0,0.0,2,0,3,1,TA,7,1,Gd,Detchd,Unf,2.0,576.0,TA,0,99,0,0,0,7,WD ,Normal,177625,Wd Sdng_Wd Sdng,BLQ_LwQ,826.0,53,0,53.0
604,90,RL,85.0,11475,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,5,5,Gable,BrkFace,95.0,TA,TA,CBlock,TA,No,1584.0,1584.0,TA,1776,0,0,1776,1.0,0.0,2,0,4,2,TA,9,0,,Detchd,Unf,3.0,888.0,TA,0,25,0,0,0,7,COD,Abnorml,110000,VinylSd_VinylSd,Unf_Unf,0.0,51,0,41.0
605,20,RL,100.0,10004,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Gable,BrkFace,180.0,TA,TA,CBlock,TA,No,975.0,1516.0,TA,1516,0,0,1516,0.0,0.0,1,1,3,1,TA,6,0,,Attchd,RFn,2.0,472.0,TA,0,0,0,152,0,2,WD ,Normal,167000,HdBoard_Plywood,Rec_BLQ,541.0,45,0,45.0
606,20,RL,85.0,9350,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,217.0,TA,TA,CBlock,TA,No,491.0,1313.0,TA,1313,0,0,1313,1.0,0.0,1,1,3,1,Gd,6,1,TA,Attchd,RFn,2.0,610.0,TA,172,28,0,121,0,2,WD ,Normal,153000,Wd Sdng_Wd Sdng,ALQ_BLQ,822.0,48,34,48.0
607,20,RL,115.0,10500,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Gable,Stone,144.0,TA,Gd,CBlock,TA,No,294.0,1292.0,TA,1292,0,0,1292,1.0,0.0,1,1,3,1,TA,6,2,Gd,Detchd,Unf,2.0,520.0,TA,0,32,0,92,0,7,COD,Abnorml,145100,HdBoard_HdBoard,LwQ_Unf,998.0,45,0,45.0
608,20,RL,,11000,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,200.0,TA,TA,CBlock,TA,Mn,184.0,1154.0,Ex,1154,0,0,1154,0.0,0.0,1,1,3,1,TA,6,1,Po,Attchd,RFn,2.0,480.0,TA,0,58,0,0,0,11,WD ,Normal,154000,Plywood_Plywood,BLQ_Rec,970.0,43,0,43.0
609,60,RL,,8970,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,2Story,5,6,Gable,None,0.0,TA,Gd,CBlock,TA,No,356.0,744.0,TA,825,1315,0,2140,0.0,0.0,2,1,4,1,TA,7,1,TA,Attchd,Fin,2.0,549.0,TA,0,40,264,0,0,6,WD ,Normal,177500,MetalSd_MetalSd,ALQ_Unf,388.0,44,0,44.0
610,80,RL,,12095,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,6,Gable,BrkFace,115.0,TA,Gd,CBlock,TA,Gd,563.0,1127.0,TA,1445,0,0,1445,0.0,0.0,1,1,3,1,TA,7,1,Fa,Attchd,RFn,2.0,645.0,TA,180,0,0,0,0,8,WD ,Normal,158000,0,Rec_Unf,564.0,45,0,45.0
611,20,RL,80.0,9600,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,132.0,TA,TA,CBlock,TA,No,50.0,1041.0,Ex,1041,0,0,1041,1.0,0.0,1,0,3,1,TA,6,0,,Attchd,RFn,1.0,270.0,TA,224,88,0,0,0,7,WD ,Normal,124500,MetalSd_MetalSd,ALQ_Unf,991.0,50,0,50.0
612,80,RL,85.0,11475,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,6,Hip,BrkFace,90.0,TA,TA,CBlock,TA,Gd,640.0,1208.0,Ex,1576,0,0,1576,1.0,0.0,1,0,4,1,Gd,7,1,Po,BuiltIn,Fin,2.0,368.0,TA,85,0,0,0,0,9,WD ,Normal,174500,HdBoard_HdBoard,ALQ_Unf,568.0,48,0,48.0
613,20,RL,68.0,9768,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,613.0,960.0,Gd,960,0,0,960,1.0,0.0,1,0,2,1,TA,5,0,,Attchd,RFn,1.0,330.0,TA,0,70,0,0,0,2,WD ,Normal,122000,Wd Sdng_Wd Sdng,Rec_ALQ,347.0,54,0,54.0
614,30,RL,50.0,5330,Reg,HLS,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,7,Hip,None,0.0,Fa,TA,CBlock,TA,No,140.0,420.0,Gd,708,0,0,708,0.0,0.0,1,0,2,1,Fa,5,0,,,,0.0,0.0,,164,0,0,0,0,12,WD ,Normal,82500,VinylSd_VinylSd,LwQ_Unf,280.0,69,10,
615,50,RL,,7015,IR1,Bnk,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,4,Gable,BrkCmn,161.0,TA,TA,CBlock,TA,No,524.0,709.0,TA,979,224,0,1203,1.0,0.0,1,0,3,1,Gd,5,1,TA,Detchd,Unf,1.0,352.0,TA,0,0,248,0,0,7,WD ,Normal,110000,MetalSd_MetalSd,LwQ_Unf,185.0,59,0,59.0
616,20,RL,128.0,12160,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,4,Hip,BrkFace,90.0,TA,TA,CBlock,TA,No,481.0,1505.0,Ex,1505,0,0,1505,1.0,0.0,1,0,2,1,TA,6,1,TA,Attchd,RFn,2.0,505.0,TA,0,0,0,0,0,2,WD ,Normal,149500,Wd Sdng_Wd Sdng,BLQ_Unf,1024.0,56,0,56.0
617,20,RL,90.0,9900,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,5,Gable,None,0.0,Gd,TA,CBlock,TA,No,507.0,1680.0,TA,1691,0,0,1691,1.0,0.0,1,0,2,1,TA,5,0,,Attchd,Unf,2.0,550.0,Gd,0,67,260,0,0,4,WD ,Normal,175000,0,Rec_Unf,1173.0,42,0,42.0
618,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,Hip,Stone,238.0,TA,TA,CBlock,TA,No,131.0,1416.0,TA,1644,0,0,1644,1.0,0.0,1,0,3,1,TA,7,2,Gd,Attchd,Fin,2.0,418.0,TA,110,0,0,0,0,10,WD ,Normal,167000,HdBoard_HdBoard,GLQ_Unf,1285.0,56,0,56.0
619,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Hip,None,0.0,TA,TA,CBlock,TA,No,546.0,1050.0,Gd,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,5,0,,Attchd,Unf,1.0,338.0,TA,0,0,0,0,0,6,WD ,Normal,128900,MetalSd_MetalSd,Rec_Unf,504.0,53,0,53.0
620,50,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,8,Gable,None,0.0,TA,Gd,CBlock,TA,No,736.0,856.0,Ex,1112,556,0,1668,0.0,0.0,1,1,3,1,TA,6,0,,Attchd,Unf,1.0,271.0,TA,0,0,0,0,0,9,WD ,Normal,140000,VinylSd_VinylSd,BLQ_Unf,120.0,59,55,59.0
621,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,None,0.0,Gd,TA,CBlock,TA,No,506.0,1113.0,Gd,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,1,Gd,Attchd,Unf,1.0,264.0,TA,0,80,120,0,0,7,WD ,Normal,147000,MetalSd_MetalSd,ALQ_Unf,607.0,59,57,59.0
622,90,RL,65.0,8944,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,1584.0,1584.0,TA,1584,0,0,1584,0.0,0.0,2,0,4,2,TA,8,0,,Detchd,Unf,3.0,792.0,TA,0,152,0,0,0,4,WD ,Normal,124000,Plywood_Plywood,Unf_Unf,0.0,42,0,42.0
623,20,RL,92.0,10573,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,Hip,BrkFace,3.0,TA,TA,CBlock,TA,No,141.0,1453.0,Ex,1453,0,0,1453,1.0,0.0,2,0,3,1,TA,6,1,TA,Attchd,RFn,2.0,530.0,TA,0,49,0,288,0,4,WD ,Normal,187500,MetalSd_MetalSd,Rec_Unf,1312.0,48,0,48.0
624,20,RL,,9500,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,Gable,BrkFace,247.0,TA,TA,CBlock,Gd,No,785.0,1394.0,Gd,1394,0,0,1394,1.0,0.0,1,1,3,1,TA,6,2,Gd,Attchd,RFn,2.0,514.0,TA,0,76,0,185,0,7,WD ,Normal,159000,Plywood_Plywood,BLQ_Unf,609.0,46,0,46.0
625,20,RL,80.0,14695,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,Gable,BrkFace,210.0,TA,Gd,CBlock,TA,No,175.0,1562.0,Gd,1567,0,0,1567,1.0,0.0,2,0,2,1,Gd,5,2,Gd,Attchd,Unf,2.0,542.0,TA,0,110,0,342,0,7,WD ,Normal,256000,MetalSd_MetalSd,ALQ_Unf,1387.0,43,42,43.0
626,60,RL,85.0,13600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,Gable,BrkFace,176.0,TA,TA,CBlock,TA,No,314.0,768.0,TA,1186,800,0,1986,0.0,0.0,2,1,3,1,TA,7,3,Fa,Attchd,Unf,2.0,486.0,TA,0,42,0,189,0,10,WD ,Normal,205000,HdBoard_HdBoard,BLQ_Unf,454.0,44,25,44.0
627,60,RL,100.0,13000,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,2Story,6,6,Gable,BrkFace,576.0,TA,Gd,CBlock,Gd,No,448.0,896.0,TA,1182,960,0,2142,0.0,0.0,2,1,4,1,Gd,8,1,Gd,Attchd,Fin,1.0,509.0,TA,0,72,0,252,0,6,WD ,Normal,193500,VinylSd_VinylSd,Rec_Unf,448.0,41,0,41.0
628,20,RL,120.0,13560,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,3,Hip,BrkFace,216.0,TA,TA,CBlock,Fa,No,1392.0,1392.0,Gd,1392,0,0,1392,1.0,0.0,1,0,2,1,TA,5,2,TA,Attchd,RFn,2.0,576.0,TA,0,0,240,0,0,7,WD ,Normal,110000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,41,0,41.0
629,50,RL,,12513,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,Gable,None,0.0,TA,Gd,BrkTil,TA,No,715.0,715.0,Gd,1281,457,0,1738,0.0,0.0,2,0,4,1,TA,7,1,Gd,Attchd,Unf,1.0,368.0,TA,55,0,0,0,0,6,WD ,Normal,104900,VinylSd_VinylSd,Unf_Unf,0.0,89,87,89.0
630,20,RL,73.0,8760,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,BrkFace,164.0,Gd,TA,CBlock,TA,No,313.0,1169.0,TA,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,0,,Attchd,RFn,1.0,286.0,TA,257,0,0,0,0,6,WD ,Normal,150000,Wd Sdng_Wd Sdng,ALQ_Unf,856.0,53,0,53.0
631,20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,3,Hip,None,0.0,TA,TA,CBlock,TA,No,628.0,1478.0,Gd,1478,0,0,1478,1.0,0.0,1,1,3,1,TA,6,2,Gd,Attchd,RFn,2.0,442.0,TA,114,0,0,216,0,6,WD ,Normal,156500,BrkFace_BrkFace,ALQ_Rec,850.0,52,0,52.0
632,20,RL,,12285,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,6,Gable,BrkFace,128.0,TA,TA,CBlock,TA,No,785.0,1329.0,Gd,1329,0,0,1329,0.0,0.0,1,1,3,1,TA,5,2,Gd,Attchd,Unf,2.0,441.0,TA,0,0,203,0,0,8,WD ,Normal,176000,Plywood_Plywood,BLQ_Unf,544.0,49,0,49.0
633,20,RL,66.0,9240,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,Hip,None,0.0,Gd,TA,CBlock,TA,No,280.0,988.0,TA,988,0,0,988,1.0,0.0,2,0,3,1,Gd,6,0,,Attchd,Unf,1.0,297.0,TA,156,0,0,0,0,6,WD ,Normal,149500,MetalSd_MetalSd,ALQ_Unf,708.0,50,39,50.0
634,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,6,Hip,BrkCmn,183.0,TA,TA,CBlock,TA,No,0.0,1240.0,Gd,1632,0,0,1632,1.0,0.0,2,0,3,1,TA,6,1,Gd,Attchd,RFn,1.0,338.0,TA,289,0,0,0,0,4,WD ,Normal,139000,Wd Sdng_Wd Sdng,Rec_LwQ,1240.0,51,30,51.0
635,20,RL,66.0,12400,IR1,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,7,Hip,BrkFace,176.0,TA,TA,CBlock,TA,No,630.0,1215.0,TA,1215,0,0,1215,0.0,0.0,1,0,3,1,TA,6,0,,Attchd,Unf,1.0,297.0,TA,0,0,0,234,0,6,WD ,Normal,155000,Wd Sdng_Wd Sdng,Rec_Unf,585.0,51,40,51.0
636,20,RL,70.0,8750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,565.0,1202.0,TA,1202,0,0,1202,0.0,1.0,1,0,3,1,TA,6,0,,Attchd,RFn,1.0,304.0,TA,0,35,120,0,0,11,COD,Abnorml,120000,BrkFace_BrkFace,Rec_BLQ,637.0,53,0,53.0
637,20,RL,70.0,8750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,727.0,1382.0,Gd,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,0,,Attchd,Unf,1.0,350.0,TA,280,0,0,0,0,7,WD ,Normal,153000,AsbShng_AsbShng,Rec_LwQ,655.0,54,0,54.0
638,20,RL,80.0,10400,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,4,5,Gable,None,0.0,TA,TA,CBlock,TA,No,295.0,1200.0,TA,1200,0,0,1200,1.0,0.0,1,0,3,1,TA,6,2,Gd,Attchd,Unf,1.0,294.0,TA,0,189,140,0,0,11,WD ,Family,144000,Plywood_Plywood,Rec_LwQ,905.0,53,0,53.0
639,80,RL,120.0,19296,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,SLvl,6,5,Gable,BrkFace,399.0,TA,TA,CBlock,TA,Gd,0.0,1362.0,TA,1382,0,0,1382,1.0,0.0,1,0,3,1,TA,6,1,TA,Attchd,Unf,2.0,884.0,TA,0,0,252,0,0,5,WD ,Normal,176000,Wd Sdng_Wd Sdng,Rec_ALQ,1362.0,47,0,18.0
640,20,RL,74.0,8532,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Hip,BrkFace,650.0,TA,TA,CBlock,TA,No,84.0,1297.0,Gd,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,1,TA,Attchd,Fin,2.0,498.0,TA,0,0,0,0,0,10,WD ,Normal,153000,Wd Sdng_Wd Sdng,Rec_Unf,1213.0,55,36,55.0
641,90,RL,76.0,9482,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,4,Hip,BrkFace,657.0,TA,TA,PConc,TA,No,1866.0,1866.0,Ex,1866,0,0,1866,0.0,0.0,2,0,4,2,TA,8,0,,Detchd,Unf,2.0,495.0,TA,0,0,0,0,0,12,WD ,Normal,135000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,51,0,51.0
642,20,RL,53.0,8128,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,6,7,Hip,BrkFace,80.0,TA,TA,CBlock,TA,No,572.0,1062.0,Gd,1062,0,0,1062,1.0,0.0,1,0,3,1,TA,6,0,,Attchd,Unf,1.0,297.0,TA,0,0,0,0,0,2,WD ,Normal,131000,MetalSd_MetalSd,ALQ_Unf,490.0,55,0,55.0
643,20,RL,79.0,10634,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,PConc,TA,No,0.0,608.0,TA,1319,0,0,1319,1.0,0.0,1,0,3,1,TA,5,0,,Attchd,Unf,1.0,270.0,TA,66,0,0,0,0,11,WD ,Normal,123000,MetalSd_MetalSd,BLQ_LwQ,608.0,56,0,56.0
644,20,RL,67.0,13070,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,No,323.0,631.0,TA,1112,0,0,1112,0.0,0.0,1,0,2,1,TA,5,0,,Basment,Unf,2.0,480.0,TA,0,0,0,255,0,10,WD ,Normal,126000,MetalSd_MetalSd,Rec_Unf,308.0,58,0,58.0
645,20,RL,60.0,10434,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,Gable,None,0.0,TA,TA,CBlock,TA,No,1005.0,1005.0,TA,1005,0,0,1005,0.0,0.0,1,0,2,1,Fa,5,1,TA,Detchd,Unf,2.0,672.0,Fa,0,0,0,0,0,11,WD ,Normal,115000,Plywood_Plywood,Unf_Unf,0.0,54,0,32.0
646,20,RL,75.0,14559,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Hip,BrkCmn,70.0,Gd,TA,CBlock,TA,No,178.0,1008.0,Ex,1363,0,0,1363,1.0,0.0,1,0,2,1,TA,6,2,TA,CarPort,Unf,1.0,288.0,TA,324,42,0,168,0,6,WD ,Normal,164900,Wd Sdng_Wd Sdng,BLQ_Rec,830.0,58,49,58.0
647,30,RL,80.0,8480,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,Gd,CBlock,TA,No,93.0,793.0,TA,793,0,0,793,1.0,0.0,1,0,2,1,Fa,4,0,,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,8,WD ,Normal,113000,MetalSd_MetalSd,BLQ_Unf,700.0,64,5,64.0
648,20,RL,60.0,7626,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,8,Hip,None,0.0,Gd,TA,CBlock,TA,No,100.0,1031.0,Gd,1031,0,0,1031,1.0,0.0,1,0,2,1,Gd,5,0,,Attchd,Unf,1.0,230.0,TA,0,0,0,0,0,3,WD ,Normal,145500,Wd Sdng_Wd Sdng,GLQ_Unf,931.0,57,53,57.0
649,20,RL,75.0,9533,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,Hip,BrkFace,140.0,TA,TA,Slab,,,0.0,0.0,TA,1210,0,0,1210,0.0,0.0,1,1,2,1,TA,7,0,,Attchd,Fin,1.0,616.0,TA,208,0,100,0,0,8,ConLD,Normal,102900,Wd Sdng_Wd Sdng,,0.0,56,0,56.0
650,190,RL,107.0,10615,IR1,Bnk,Corner,Mod,OldTown,Artery,2fmCon,2Story,3,5,Gable,None,0.0,TA,TA,CBlock,Fa,Mn,538.0,978.0,TA,1014,685,0,1699,1.0,0.0,2,0,3,2,TA,7,0,,CarPort,Unf,2.0,420.0,Fa,0,74,0,0,0,8,WD ,Abnorml,95000,HdBoard_HdBoard,BLQ_Unf,440.0,109,70,89.0
651,60,RL,78.0,11419,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,2Story,7,7,Gable,None,0.0,TA,TA,CBlock,TA,Mn,0.0,699.0,Ex,801,726,0,1527,1.0,0.0,1,1,3,1,TA,6,1,Gd,Attchd,Unf,2.0,410.0,TA,0,0,134,0,0,12,WD ,Normal,152500,WdShing_Wd Shng,ALQ_Unf,699.0,61,51,61.0
652,20,RL,60.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,No,810.0,1200.0,TA,1200,0,0,1200,0.0,0.0,1,0,3,1,TA,6,0,,Attchd,Fin,1.0,246.0,TA,126,0,0,0,0,8,WD ,Normal,129900,Wd Sdng_Wd Sdng,BLQ_Unf,390.0,59,0,59.0
653,20,RL,50.0,8000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Gable,None,0.0,TA,Gd,CBlock,TA,No,292.0,972.0,Ex,972,0,0,972,1.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,5,WD ,Normal,132000,VinylSd_VinylSd,ALQ_Unf,680.0,61,54,61.0
654,20,RL,53.0,5470,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,5,Gable,None,0.0,TA,TA,CBlock,TA,No,792.0,792.0,Gd,792,0,0,792,0.0,0.0,1,0,2,1,TA,4,0,,Attchd,Unf,1.0,366.0,Fa,0,90,0,0,0,8,WD ,Normal,99900,MetalSd_MetalSd,Unf_Unf,0.0,51,0,51.0
655,50,RL,60.0,10410,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,TA,CBlock,Fa,No,660.0,660.0,Ex,808,704,144,1656,0.0,0.0,2,1,3,1,TA,8,0,,Detchd,Unf,1.0,180.0,Fa,0,0,0,0,0,8,WD ,Normal,135000,HdBoard_HdBoard,Unf_Unf,0.0,93,71,93.0
656,60,RL,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,Gable,None,0.0,TA,Gd,BrkTil,TA,No,676.0,676.0,Ex,676,676,0,1352,0.0,1.0,2,0,4,1,Gd,7,0,,Detchd,Unf,2.0,720.0,TA,187,0,128,0,0,8,WD ,Normal,149000,VinylSd_VinylSd,Unf_Unf,0.0,70,67,70.0
657,70,RL,80.0,8146,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,4,8,Gable,None,0.0,Gd,Gd,BrkTil,Fa,No,405.0,405.0,Gd,717,322,0,1039,0.0,0.0,1,0,2,1,TA,6,0,,Detchd,Unf,1.0,281.0,TA,0,0,168,111,0,5,WD ,Normal,114000,MetalSd_MetalSd,Unf_Unf,0.0,109,103,69.0
658,30,RL,52.0,9022,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,8,Gable,None,0.0,Gd,TA,BrkTil,TA,No,768.0,768.0,Ex,792,0,0,792,0.0,0.0,1,0,2,1,Gd,5,0,,Detchd,Unf,1.0,240.0,Fa,316,0,120,0,0,5,WD ,Normal,109500,VinylSd_VinylSd,Unf_Unf,0.0,85,82,85.0
659,30,RL,60.0,10230,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,1054.0,1054.0,Ex,1078,0,0,1078,0.0,0.0,1,0,3,1,Ex,6,0,,Detchd,Unf,1.0,264.0,TA,0,0,0,112,0,12,WD ,Normal,125000,MetalSd_MetalSd,Unf_Unf,0.0,84,25,22.0
660,50,RL,60.0,10410,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,4,5,Gable,None,0.0,TA,TA,BrkTil,TA,No,1313.0,1313.0,TA,1313,0,1064,2377,0.0,0.0,2,0,3,1,Gd,8,1,TA,Detchd,Unf,2.0,528.0,TA,0,0,432,0,0,6,WD ,Normal,142900,MetalSd_MetalSd,Unf_Unf,0.0,94,35,55.0
661,70,RL,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,2Story,7,9,Gable,None,0.0,Gd,Gd,PConc,TA,No,560.0,560.0,Ex,930,760,0,1690,0.0,0.0,2,0,4,1,Gd,5,0,,Detchd,Unf,2.0,624.0,TA,0,0,112,0,0,8,WD ,Normal,156500,VinylSd_VinylSd,Unf_Unf,0.0,99,98,1.0
662,30,RL,90.0,5400,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,2,5,Gable,None,0.0,Fa,TA,PConc,Fa,No,416.0,416.0,Gd,599,0,0,599,1.0,0.0,1,0,2,1,Gd,4,0,,,,0.0,0.0,,0,81,0,0,0,6,WD ,Normal,59000,Stucco_Stucco,Unf_Unf,0.0,69,10,
663,50,RL,90.0,5400,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,Gable,None,0.0,Fa,TA,PConc,TA,No,420.0,840.0,Ex,840,534,0,1374,0.0,0.0,1,0,2,1,TA,6,0,,Detchd,Fin,1.0,338.0,TA,0,0,198,0,0,10,WD ,Normal,105000,0,ALQ_Rec,420.0,89,30,42.0
664,30,RL,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,720.0,720.0,TA,846,0,0,846,0.0,0.0,1,0,2,1,Gd,4,0,,Detchd,Fin,2.0,576.0,TA,0,0,0,0,0,6,WD ,Normal,106000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,89,30,29.0
665,30,RL,60.0,10800,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,3,5,Gable,None,0.0,TA,TA,BrkTil,TA,No,630.0,630.0,TA,725,0,0,725,0.0,0.0,1,1,1,1,TA,4,0,,Detchd,Unf,1.0,320.0,TA,0,30,0,0,0,11,WD ,Normal,78500,VinylSd_VinylSd,Unf_Unf,0.0,119,108,50.0
